iter;T;amounts;Components;phases;ellapsed_time;possible_phases;P;Error
41;1715;[0.2685635181958113, 0.14410319425849738, 0.22418398275975776, 0.10786716365309634, 0.07129442830988753, 0.06959690883950877, 0.05366566165601114, 0.06072514232742971];21427291728907264;60844839888256493900639529979947973261525898800284665139948210720040646768560477906449041085768990618715661629578882697036623929851469620755298532441210283343086582100303088894778440157786369427213360379715951091808778855782289003027695554278017016140786441902308581135552740008305024557209060989442387708299200348110943262603870668243015728838986816193338023610445896486189293343270025641213544464141131305161070556996051235030171648;20.19340969199766;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
42;306;[0.20597610456997562, 0.29195326091003115, 0.18879365950161042, 0.10949700598010245, 0.052785979661438755, 0.050195850825191714, 0.05034423508186701, 0.0504539034697828];21427291728907264;3128764410597383450776976888919322319107453240761800197193588231013515316572170560950917648890947265999378731124484974081578446423692741906866596825239451848029757170428126767782787295693050841049666159462219247708533187788205754262781419390548037871104685033926675236742489318115150699337631827788725811197236163284400902256098258647683308028893720187391283063858215225856878643594097435794348969857923545751304143692646480126994930867001672058409472046803015521343216292008396389939414954934272;22.184014897000452;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
43;1652;[0.23694662298392277, 0.24901624287966329, 0.07667444540564718, 0.2186351950074079, 0.059497133511294445, 0.05615566172776551, 0.05100291408316922, 0.05207178440112959];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;25.069494807998126;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
44;2570;[0.08818633971774598, 0.17613390013187247, 0.3321091012190549, 0.15401616316154565, 0.09473807359693989, 0.052964579688902565, 0.05055731176325646, 0.05129453072068197];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;24.04336638099994;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
45;301;[0.14116248478050614, 0.11305480546479257, 0.285727648243274, 0.1774323335037455, 0.07662511045920692, 0.07473896440915573, 0.07111919733376718, 0.060139455805551995];21427291728907264;674810573150275710968556550255108348257895092350261142703977813046276470893338035417006262255508511730360427028473438237855384015133113908297746388256162486440741146357555550603957591934988935451277746944367256091312029528793583323740265369681919354266178719580727438381933676659748259908507334805394772205599828691713962037015011730997965266965901699137117597108612997333684934222528617386329968041446180119917684905793121793614956274710924924428053992874369210757534859717916994613543210831099384010704123604525137441900321509540079982189360062064122937636552704;25.12227440800052;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
46;995;[0.2476552234995265, 0.13513592149790823, 0.24915615089149962, 0.12310541262302464, 0.05419750170304831, 0.08879378612032235, 0.0504594038394342, 0.051496599825236314];21427291728907264;13122989082426247797127676933880633040484900518397779395282806426523720618998501847729939205181640698231903523495223529504665771707275097370411719025261017117591728680361710896759315406135702190917471798267967301318767476814466946696760739122517677911337527234303581078787385563242256150771810173667643828336797730162581728449415413574965078753049867860211309737477611423681287143122844493623917436969686536798103269523201633518914260573866572667890113753902272970502940624040258102370504759867575631872;23.050619571000425;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
47;1115;[0.09420618867373182, 0.06386411542782754, 0.34518080683455543, 0.20083117376638993, 0.12371174162738104, 0.06011295944399247, 0.06071606624744497, 0.0513769479786767];21427291728907264;367081710434888432382858816924911359791403600132210001421116963194376069921274240916053562388417687303437196302925212079163637986438016335988678747124994984995014922021381906236996389104730886314655756768564315308067909941834546121600357414683825464451112239719552372986480370830982880116664388833800442060797345293286070042330673972906651239548126492741662805551936647949282445646879879495727820275447615087609809663987952864871711763817622389029853356277506554196460607051229718118400;26.206044686001405;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
48;1872;[0.1983131507031311, 0.12319533187353165, 0.24681740333353525, 0.051007349923015984, 0.18567432199486333, 0.08464625860912611, 0.05110277173570859, 0.05924341182708787];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;20.306878784998844;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
49;1020;[0.2912329568519429, 0.2587735329224715, 0.1196794678621826, 0.09476751255560428, 0.08261287521660171, 0.05035602421169316, 0.05034369892925966, 0.05223393145024426];21427291728907264;674810573150275710968556550255108348257895092350261142703977826169262424555175235161232419159252632892941837973012071720464616950622719391709686638959411270672610421389958717887947957954743833696685352682436101139109412876772706887530029814668767286176542801577194427885213526404323495634126155254552550211247039570888485708645719246020177969584590397750119005179755890514410294362999138946266159151136697829989153806726807769920821060865564054222891782540541962194230386915473432694618566687046946996941156973656896632095326689061026059958238125340607587511435264;21.950346736997744;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
50;2475;[0.34636773591993436, 0.2286356955408259, 0.16875169103175716, 0.05556684571368025, 0.050415397753379255, 0.05018890582662099, 0.050037216392458825, 0.05003651182134341];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;26.08324089999951;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
51;2544;[0.18377408362301012, 0.09774737226289978, 0.3084484729349787, 0.12202469528778799, 0.11616039868234852, 0.06834678564357044, 0.05097008823651282, 0.052528103328891546];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;21.983047560002888;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
52;2284;[0.23802453109453436, 0.13237923407526148, 0.07324500615942074, 0.13571844525894575, 0.10994926037058786, 0.10137205980352418, 0.109044829814602, 0.10026663342312372];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;25.671926489001635;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
53;1247;[0.16491058772940143, 0.09584157997314441, 0.11418586313179623, 0.17446036876946544, 0.13291940613546205, 0.12812720954532308, 0.05557620475960696, 0.13397877995580026];21427291728907264;0;23.327605716000107;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
54;1895;[0.32145154350205307, 0.22522382426126752, 0.1566408061169577, 0.08999552922727252, 0.05512052382432637, 0.05059635113277768, 0.05000572758492612, 0.05096569435041899];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;21.51804165000067;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
55;1897;[0.30603438517073134, 0.3360291015410319, 0.07427663210913661, 0.07516128859731665, 0.054641355996176255, 0.05232688795642643, 0.0503375010885398, 0.0511928475406411];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;20.84844193400204;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
56;2085;[0.1956925981395501, 0.16665716097383843, 0.25066208618687513, 0.1593360442100798, 0.07002514346870131, 0.056410508973104054, 0.05111858380479671, 0.050097874243054355];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;21.06649365300109;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
57;2487;[0.05808993557154131, 0.16820607690191142, 0.21931759490743225, 0.05813061390209373, 0.240418297491097, 0.06436209193213238, 0.09223404490595001, 0.09924134438784193];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;21.615893818998302;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
58;1852;[0.14820580008252027, 0.18640979750494463, 0.1512501644221612, 0.28234303740847366, 0.05884611188101396, 0.07182546290284897, 0.05047199485558419, 0.05064763094245321];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;22.630558912002016;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
59;2226;[0.05581498611500321, 0.21182571437676012, 0.34997234855276277, 0.09633018286044467, 0.10594929946115736, 0.07352094953690387, 0.054292794483301494, 0.05229372461366629];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;23.426671072000318;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
60;1312;[0.10980820470875988, 0.05611400519609971, 0.09571470373543711, 0.08786629246226188, 0.2508376533859732, 0.19080016109926057, 0.07372739747113236, 0.13513158194107527];21427291728907264;440334444803013926723870430995863483703366909461783710471893932957885075695907371058641324246926768217431026200091932526596920026701235946113101515732912371334762305142376076038175319733128396933379008167337220388743190744995626332942778068250059181577533925366436766055437553131215027453916830745315995870281714313891487826610744109040543717547253992330137698762649721934172177481277737799818350130613164393083181170103313502652120814076019204915160476589850058422687804179720627832869145873821872464049733632;21.543310925000696;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
61;1810;[0.10033674301034068, 0.2321742481672795, 0.27437769558658576, 0.06639094963170031, 0.15382214270996153, 0.07209038936209239, 0.05008732557854748, 0.050720505953492326];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;20.75320031999945;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
62;1577;[0.22273901852372424, 0.32240784531423333, 0.10811745969045089, 0.14107379522800767, 0.05112291964495974, 0.05268750945484055, 0.0515377636319284, 0.05031368851185525];21427291728907264;60844839888256493900639529979947973261525898800284665139948210720040646768560477906449041085768990618715661629578882697036623929851469620755298532441210283343086582100303088894778440157786369427213360379715951091808778855782289003027695554278017016140786441902308581135552740008305024557209060989442387708299200348110943262603870668243015728838986816193338023610445896486189293343270025641213544464141131305161070556996051235030171648;21.147731529999874;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
63;1535;[0.3050879717266389, 0.23012348444505326, 0.0699484878954839, 0.19250007090257776, 0.05183135499462628, 0.050176598263516184, 0.05014223511086461, 0.050189796661239204];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;21.318278255999758;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
64;2372;[0.24426297621704152, 0.053795645049755925, 0.1760176222525483, 0.1852582958741748, 0.11098176893118802, 0.07886047998791983, 0.0953127057126111, 0.05551050597476048];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;21.796643915997265;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
65;926;[0.18064614350230312, 0.27013859120401756, 0.29061079206457574, 0.052323916749367455, 0.05507594084059427, 0.05064829149966989, 0.050268981332784596, 0.050287342806687306];21427291728907264;364236115780354413527177740824718248475191169123433179704674423581067159199329255234748931182593344846064423342341601652532019391511261766817638204529051014443175355800933703480700989658424496184907682006797156403452366665123266718334165090773732975152513040849126285913065329615104397428215822619939604968387644797784033692656043785309223588168811644781998453315911797291235392635528323361976949369639866462126209449735763863839477192354366472914231794697506141776048578724669482336256;21.469673626997974;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
66;2726;[0.1305186614147676, 0.3055139480057995, 0.26928589932994607, 0.053872227521129766, 0.08597871949911268, 0.05117799312890753, 0.05169737142102741, 0.05195517967930943];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;22.250683783997374;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
67;1852;[0.15091898596741257, 0.1982919510847766, 0.14750425036662784, 0.17348899324970996, 0.09605479720408841, 0.07163469478689763, 0.06736856160160794, 0.09473776573887897];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;21.315750647998357;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
68;1431;[0.21673730837587513, 0.20498817551448023, 0.10316613380664273, 0.10433127005843576, 0.1194086214662057, 0.10627737468410087, 0.06083647450400642, 0.0842546415902532];21427291728907264;60844839888256493900639529979947973261525898800284665139948210720040646768560477906449041085768990618715661629578882697036623929851469620755298532441210283343086582100303088894778440157786369427213360379715951091808778855782289003027695554278017016140786441902308581135552740008305024557209060989442387708299200348110943262603870668243015728838986816193338023610445896486189293343270025641213544464141131305161070556996051235030171648;21.384973586998967;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
69;2310;[0.18445236487597122, 0.0551729778045118, 0.1382706743961492, 0.17132033860337842, 0.11101695567888534, 0.17599749468850356, 0.07353213669067962, 0.0902370572619208];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;21.614675841999997;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
70;1708;[0.17765114381156444, 0.2737806310140829, 0.1322242056471141, 0.16691571622776552, 0.06339093932138894, 0.05905992578468171, 0.053254986673575616, 0.07372245151982683];21427291728907264;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;22.29086762500083;438859259229052615004481009103536988420694520570927781827379832219989680569017924745830627683591518988242811148977268462416595653768372498382345911144825428320157390568935749541203328310542291533762933419975037443658420085104217044383142682812304183987098547130082138173311553705359060216548394134460380186054564472842835216552275273409443951654911564583650412233099064486041776589012876676446029516611951501660522017095633647403530365083819013526615366639542557560489681790688501086033994718323109757117391460852144614134899203343317312756172002630335513073996907338717959975045105483392992935936;101325;
